,claim,label
2343,"The virus will be paused from tomorrow until Sunday. In other words, you are free to go out; you will not have contagion or anything because they signed an agreement with that virus",0
2344,"After taking the vaccine against Covid-19, an elderly woman in Italy develops a severe reaction, has necrosis on her hands and needs to amputate three fingers.",0
2354,China has not reported coronavirus for two months after its appearance,0
2353,Workers rebel in France against the covid-19 plandemic,0
2352,Mexico is not on the UN list of countries that bought the vaccine from laboratories,0
248,"â€œWilson Edwards, a biologist in Switzerland â€¦ said on his Facebook account: â€˜As a biologist, I've witnessed in consternation over the past months how the origin-tracing of COVID-19 was politicizedâ€™.â€",0
249,Images show drained Sri Lankan healthworkers as hospital declared emergency,0
2349,"400,000 people in the UK are living with long Covid.",0
2380,She says no to all possible treatments for coronavirus,0
250,"""Of those hospitalized by Covid (Sydney, July 25) ALL are vaccinated except one""",0
2348,"In several publications on social networks, it is claimed that the number of tests on Covid-19 will have decreased in the course of the new confinement period, starting on January 15th, suggesting a direct correlation between fewer tests and fewer new cases of infection by day.",0
253,Over a dozen thousand deaths and over a million complications from vaccination against Covid-19,0
2347,In the Cuajimalpa delegation there are plenty of vaccines so anyone over 60 can go and they get the vaccine no matter where they live,0
2346,There were 11 positives in a Mercadona in San JosÃ© de la Rinconada when the Civil Guard arrived,0
2345,Medical professionals should follow the Nuremberg Code in doing COVID-19 mass vaccinations since it is a form of human experimentation.,0
254,"Among the hospitalized COVID-19 patients in the U.K., 60% of them had developed serious or critical conditions â€œdue to vaccination.â€",0
252,"Ivermectin could have saved half a million lives, said US physician Pierre Kory",0
2381,Pharmaceutical Merck said it is more effective to have immunity when recovering from covid-19 than with vaccines.,0
2382,Nigeria is disqualified by WHO from the list of nations to receive the COVID-19 vaccine.,0
227,The Philippine Department of Health does not track deaths related to COVID-19 vaccination,0
2413,I hate to have to explain this to all the idiots who consider themselves journalists. Covid-19 literally means infectious viral disease originating in China and the number 19 is because it is the 19th virus to originate in China.,0
214,French police sided with the demonstrators during a protest against COVID-19 vaccine passports.,0
2415,Doria received R $ 19 billion from the Federal Government to combat covid-19,0
213,Gen. David Berger said the Marines wouldn't comply with COVID-19 vaccine mandates,0
2417,"""The green color of the milk of this mother diagnosed with Covid may seem like a bad sign, but on the contrary: it is the result of the antibodies that she started to produce to protect her child from a possible infection""",0
2418,"FIFA eliminates Tigres for casting a player with suspicion of covid, and Palmeiras will be the finalist of the world cup.",0
210,A circulating photo on Facebook shows cadavers in a crematorium in Iloilo and Cebu.,0
2420,"France woke up, doctors, nurses, policemen, firemen, they are no longer part of the new world order. They gave up being part of the psychopathic plandemic",0
2421,They have arrested 11 people in a Lidl who made the purchase being positive for COVDI-19,0
209,"In a post with more than 200 shares on Facebook, it is alleged that we are facing ""further proof that the problem is in the test"" to Covid-19, referring to the PCR test model, insofar as it ""failed in its review complete"" and ""emergency use authorization revoked"" in the US. ",0
2422,Indian died of Chinese vaccine (Coronavac) against Covid-19,0
208,Video shows protest against Covid-19 vaccines in France,0
2424,"In a post circulating on Facebook, it is guaranteed that more than six thousand health professionals were contacted to get the vaccine against SARS-CoV-2 but that only 95 agreed to do so.",0
2425,Doctors and nurses giving the COVID-19 vaccine will be tried as war criminals.,0
207,The Covid service of a Reunion University Hospital is empty,0
2428,"""181 Americans died from covid vaccines in just two weeks""",0
2429,"1 year of a pandemic and not even a refrigerator, this creature [FÃ¡tima Bezerra] provided. 4,000 spoiled doses",0
195,"In Australia, thousands of children are vaccinated at the stadium in the absence of their parents.",0
197,Mandatory vaccine certificates are being introduced.,0
198,"Calgary mayor said Covid-19 is a ""hoax""",0
2435,The claim that the video shows children coming out of an anal swab test in China.,0
199,"HIPAA Protects People From Having To Reveal Their COVID-19 Vaccination Status At â€˜A Restaurant, Barâ€™",0
200,12 million people are on waiting lists for operations and treatment because the NHS is too busy testing healthy people with no symptoms for Covid-19.,0
215,State forbids doctors to contraindicate anti-Covid vaccination,0
201,the image shows a syndicated article published by Military Times that reports a Navy study found 60 percent of sailors who received two-dose COVID-19 vaccines had a higher risk of heart disease.,0
2433,"More than half of the hospital staff in Zgierz has a fever, chills and headaches after the second dose of Pfizer""s genetic product.",0
204,"Twenty-four people died in the municipality of Bayog, Zamboanga del Sur, on August 16 after vaccination.",0
2432,"Because of this, the healthcare workers administering vaccines will be tried as war criminals because they are breaking the Nuremberg code when it comes to consenting to being part of an experiment.",0
2431,"More than half of the hospital staff in Zgierz has a fever, chills and headaches after the second dose of Pfizer""s genetic product.",0
205,Photo of Philippine mayor Isko Moreno Domagoso taken after testing positive for Covid-19,0
2430,"AndrÃ© Gomes, who is also the husband of the President of the Board of Directors of the Centro Hospitalar UniversitÃ¡rio do Algarve, is being accused of having been vaccinated against SARS-CoV-2 due to family influence, as he does not belong to any of the defined priority groups.",0
203,"â€œDuring (the Military World Games 2019), five U.S. military contestants developed symptoms of infectious diseases such as fever, coughing and diarrhea and were rushed to Jinyintan Hospital, a famous infectious disease hospital in Wuhan.â€",0
2441,Claim for Â£ 500 to be paid to anyone positive for Covid-19 test in UK,0
2412,"Up to week 47 of 2020, there were only 511,883 deaths in England and Wales, 20,000 fewer than the number of deaths in 2019.",0
2411,Disgraced US scientist Judy Mikovits jailed in 2021 for discovering retroviruses are transmitted to humans through vaccines,0
1959,"The vast majority of Australian Navy personnel who received COVID-19 vaccines experienced severe side effects, reducing the Navy's healthy capacity by half.",0
2385,"Francisco Sagasti""s vaccination was a setup and the syringe had no needle",0
2386,Video shows African children running away from Covid-19 vaccine.,0
2387,The Galician Health Law provides for concentration camps for those infected with covid,0
225,A TikTok video is used to suggest the imposition of the sanitary pass on public beaches,0
2389,"East Kalimantan Governor Isran Noor will compensate all MSMEs that have closed for two days, namely on February 6-7, 2021, with Covid-19 funds",0
2390,US is distributing ivermectin and condensed milk to vaccinees,0
2391,the Irish government has installed a light panel warning of the dangers of wearing a mask and taking the vaccine against Covid-19,0
224,"Mexico""s President is against childhood immunization against Covid-19",0
2392,Vaccination schedule that includes people aged 0 to 59 years,0
2393,COVID-19 vaccines are for sale on the dark web.,0
2394,â€œWe have lived for over one year without the virus â€¦ Even right here there is no one who is wearing a mask. Our God is able and Satan will always fail and will be defeated in various illnesses.â€,0
2395,"Doria takes 400 million from SÃ£o Paulo taxes and assembles in 14 states of BR giant billboard written ""Congratulations Doria V de Vacina V de Vitoria",0
2396,Covid-19 allegations of the US nurse,0
223,â€œThe country where the virus was first identified. That country is the virus maker.â€,0
